slice,pattern_id,cfu_id,ratio,coverage,selected
2,30,45,1.671875,0.171875,False
2,186,3,3.4596100278551534,0.1671309192200557,False
2,302,41,381.15384615384613,0.15384615384615385,False
2,95,7,95.00564971751412,0.15254237288135594,False
2,30,21,1.3209876543209877,0.14814814814814814,False
2,138,21,8.753086419753087,0.14814814814814814,False
2,113,1,3.0588235294117645,0.14705882352941177,False
2,11,45,2.71875,0.140625,False
2,186,21,15.333333333333334,0.12345679012345678,False
2,108,7,40.61835748792271,0.12077294685990338,False
2,26,22,18.0,0.1206896551724138,False
2,195,23,22.941176470588236,0.11764705882352941,False
2,95,45,2.765625,0.109375,False
2,181,72,8.837837837837839,0.10810810810810811,False
2,138,74,25.321428571428573,0.10714285714285714,False
2,58,58,4.368421052631579,0.10526315789473684,False
2,26,2,3.515151515151515,0.10437710437710437,False
2,26,35,28.216216216216218,0.08108108108108109,False
2,138,53,1.3956692913385826,0.07480314960629922,False
2,137,53,1.1377952755905512,0.06299212598425197,False
2,26,7,16.10727969348659,0.05076628352490421,False
2,72,7,8.902064584436209,0.039174166225516144,False
2,137,74,20.642857142857142,0.03571428571428571,False
2,72,28,13.30281690140845,0.035211267605633804,False
2,186,67,17.492957746478872,0.028169014084507043,False
2,181,53,1.5535168195718654,0.009174311926605505,False
3,34,52,32.333333333333336,1.0,False
3,34,70,20.972972972972972,1.0,False
3,61,52,7.083333333333333,1.0,False
3,145,76,16.91176470588235,1.0,False
3,180,14,24.90909090909091,1.0,False
3,180,29,33.06896551724138,1.0,False
3,180,52,79.91666666666667,1.0,False
3,180,53,47.95,1.0,False
3,180,60,51.83783783783784,1.0,False
3,180,95,106.55555555555556,1.0,False
3,181,52,15.583333333333334,1.0,False
3,202,29,13.293103448275861,1.0,False
3,202,52,32.125,1.0,False
3,202,95,42.833333333333336,1.0,False
3,221,7,19.672897196261683,1.0,False
3,221,20,37.589285714285715,1.0,False
3,221,31,95.68181818181819,1.0,False
3,221,33,25.670731707317074,1.0,False
3,221,43,24.476744186046513,1.0,False
3,221,52,87.70833333333333,1.0,False
3,221,53,52.625,1.0,False
3,221,60,56.891891891891895,1.0,False
3,221,69,95.68181818181819,1.0,False
3,221,76,61.911764705882355,1.0,False
3,221,2,6.066282420749279,0.9884726224783862,False
3,221,14,27.337662337662337,0.987012987012987,False
3,221,1,11.256684491978609,0.9732620320855615,False
3,97,47,5.678217821782178,0.9653465346534653,False
3,221,13,15.143884892086332,0.9496402877697842,False
3,181,95,20.77777777777778,0.9444444444444444,False
3,39,47,11.704081632653061,0.9387755102040817,False
3,180,13,13.798561151079136,0.920863309352518,False
3,221,47,1.8352223190932868,0.9084568439407149,True
3,145,33,7.012195121951219,0.9024390243902439,False
3,322,12,22.490066225165563,0.9019867549668874,False
3,34,43,9.023255813953488,0.8953488372093024,False
3,180,6,10.367567567567567,0.8810810810810811,False
3,98,47,12.073684210526316,0.8736842105263158,False
3,180,42,19.18,0.86,False
3,145,47,1.9947826086956522,0.8556521739130435,True
3,180,70,51.83783783783784,0.8378378378378378,False
3,202,42,7.71,0.83,False
3,34,6,4.194594594594594,0.8216216216216217,False
3,34,42,7.76,0.82,False
3,180,1,10.256684491978609,0.8074866310160428,False
3,90,17,7.333333333333333,0.8,False
3,97,76,5.9411764705882355,0.7941176470588235,False
3,181,6,2.0216216216216214,0.7837837837837838,True
3,90,23,3.3333333333333335,0.7651515151515151,False
3,79,47,11.704081632653061,0.7551020408163265,False
3,34,17,12.933333333333334,0.75,False
3,221,6,11.378378378378379,0.7297297297297297,False
3,39,53,2.45,0.725,True
3,180,33,23.390243902439025,0.6829268292682927,False
3,90,70,11.891891891891891,0.6756756756756757,False
3,202,6,4.167567567567567,0.6702702702702703,False
3,202,70,20.83783783783784,0.6486486486486487,False
3,180,43,22.302325581395348,0.6395348837209303,False
3,16,5,4.686746987951807,0.5903614457831325,False
3,180,47,1.6721883173496077,0.5815170008718396,True
3,145,1,3.0748663101604277,0.5668449197860963,False
3,181,29,6.448275862068965,0.5344827586206896,False
3,90,42,4.4,0.51,False
3,97,20,3.607142857142857,0.5,False
3,34,29,13.379310344827585,0.4827586206896552,False
3,145,20,10.267857142857142,0.48214285714285715,False
3,180,76,56.411764705882355,0.47058823529411764,False
3,39,1,1.9081632653061225,0.46938775510204084,False
3,145,7,5.373831775700935,0.4672897196261682,False
3,145,53,14.375,0.45,False
3,145,43,6.686046511627907,0.43023255813953487,False
